traveltime,stop_id,stop_name,stop_lat,stop_lon
"(0, 67.0, ['8588447', '8504000:0:1', '8501120:0:1', '8592040', '8592134', '8592097', '8501207', '8593844', '8501209', '8518452:0:1', '8518452:0:2', '8518452:0:3', '8518452:0:4', '8592105', '8592103', '8592106', '8501208', '8592021', '8592022', '8501207', '8592106', '8592105', '8593844', '8501208', '8592080', '8592021', '8501207', '8501208', '8592021', '8592022', '8593844', '8592103', '8501208', '8592021', '8592102', '8501207', '8592078', '8592036', '8592109', '8592119', '8592036', '8592102', '8592022', '8501207', '8591990', '8592109', '8592119', '8591980', '8592041', '8592122', '8592035', '8592001', '8591990', '8592097', '8592133', '8501207', '8592041', '8592122', '8592036', '8591990', '8592097', '8592041', '8592001', '8592004', '8591990', '8592097', '8592041', '8592122', '8592001', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', 'Parent8501160', '8501160', '8501160:0:1', '8592098', '8592011', '8592050', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', 'Parent8501160', '8501160', '8501160:0:1', '8592098', '8592001', '8592036', '8592109', '8592119', '8591980', '8592041', '8592122', '8592035', '8592004', '8592133', '8592134', '8591984', '8592096', '8592010', '8501160', '8501160:0:1', 'Parent8501160', '8501160:0:2', '8592120', '8592060', '8592098', '8592011', '8592004', '8592134', '8592096', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592010', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8501160:0:1', '8501160:0:2', '8501160', 'Parent8501160', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', 'Parent8501160', '8501160:0:2', '8501160', '8501160:0:1', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8592010', '8501160:0:1', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', '8501162:0:2', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', '8501160:0:1', 'Parent8501160', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', '8501160', '8501160:0:1', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8579253', '8501181:0:2', '8501181', 'Parent8501181', '8501181:0:1', '8591818', '8592125', '8590442', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8579253', '8501181:0:2', 'Parent8501181', '8501181', '8501181:0:1', '8591818', '8592125', '8590442', '8501160:0:1', 'Parent8501160', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8579253', 'Parent8501181', '8501181', '8501181:0:1', '8501181:0:2', '8591818', '8592125', '8590442', 'Parent8501160', '8501160', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8579253', '8501181:0:2', 'Parent8501181', '8501181', '8501181:0:1', '8591818', '8592125', '8590442', '8501160:0:2', '8501160', 'Parent8501160', '8592120', '8592098', '8592041', '8592122', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:1', '8501160:0:2', '8501160', 'Parent8501160', '8592120', '8592011', '8592135', '8591988', '8579253', '8501181:0:2', '8501181', 'Parent8501181', '8501181:0:1', '8591818', '8592125', '8590442', '8592011', '8591988', '8579253', '8501181:0:2', '8501181', 'Parent8501181', '8501181:0:1', '8591818', '8591983', '8592080', '8592044', '8592068', '8593838', '8593837', '8592080', '8592021', '8595938', '8591983', '8592121', '8592075', '8592110', '8592121', '8593838', '8595938', '8592044', '8591983', '8592075', '8592110', '8591989', '8592075', '8592044', '8591983', '8592121', '8591990', '8592064', '8591983', '8592075', '8591990', '8592110', '8592097', '8592046', '8592005', '8592110', '8592044', '8591983', '8592121', '8592075', '8592064', '8592097', '8592046', '8592005', '8591989', '8592097', '8592046', '8592005', '8592064', '8592110', '8592097', '8592046', '8591983', '8592075', '8591990', '8592064', '8592110', '8592097', '8592005', '8592134', '8592075', '8591990', '8501207', '8592075', '8592036', '8592064', '8592097', '8592046', '8592041', '8592036', '8591990', '8592109', '8592102', '8592022', '8592036', '8592119', '8591980', '8592041', '8592035', '8592104', '8592001', '8592119', '8591980', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:1', '8501160', 'Parent8501160', '8501160:0:2', '8592120', '8592098', '8592122', '8592004', '8592064', '8592110', '8592046', '8592005', '8592075', '8592064', '8592110', '8592097', '8592046', '8591989', '8592121', '8592110', '8592005', '8592090', '8591985', '8591985', '8592027', '8592122', '8592004', '8592134', '8592046', '8592041', '8592122', '8592001', '8592004', '8592133', '8592096', '8592010', '8501160:0:2', 'Parent8501160', '8501160', '8501160:0:1', '8592098', '8592040', '8579253', '8592133', '8592134', '8501160:0:1', '8501160:0:2', '8501160', 'Parent8501160', '8592098', '8592011', '8592035', '8592001', '8592004', '8592133', '8592096', '8592010', '8501160:0:1', '8501160:0:2', 'Parent8501160', '8501160', '8592120', '8592041', '8592035', '8592001', '8592133', '8591984', '8592096', '8592010', '8501160', '8501160:0:1', '8501160:0:2', 'Parent8501160', '8592060', '8592098', '8592011', '8592135', '8591984', '8592096', '8592010', '8501160:0:1', '8501160', '8501160:0:2', 'Parent8501160', '8592120', '8592060', '8592098', '8592011', '8592076', '8591988', '8592033', '8592034', '8592125', '8590442', '8592053', '8592071', '8592138', '8504176', '8591988', '8592033', '8592034', '8592125', '8592060', '8592035', '8592104', '8592001', '8591984', '8592096', '8592010', '8501160', 'Parent8501160', '8501160:0:1', '8501160:0:2', '8592120', '8592011', '8592076', '8592135', '8592033', '8592085', '8592034', '8592125', '8592098', '8592135', '8591988', '8592133', '8592096', '8592010', '8501160:0:1', '8501160', '8501160:0:2', 'Parent8501160', '8592120', '8592098', '8592011', '8592135', '8579253', '8501181:0:2', '8501181', '8501181:0:1', 'Parent8501181', '8591818', '8592125', '8590442', '8579254', '8579253', 'Parent8501181', '8592133', '8501160:0:2', '8501160', 'Parent8501160', '8501160:0:1', '8592098', '8592011', '8591988', '8579253', '8501120:0:3', 'Parent8501120', '8501120:0:4', '8501120:0:8', '8501120', '8501120:0:70', '8501120:0:6', '8501120:0:1', '8501120:0:5', '8501120:0:7', '8501181', '8592133', '8501160:0:2', '8501160', 'Parent8501160', '8501160:0:1', '8592098', '8592011', '8591988', '8579253', '8501120:0:70', '8501120:0:4', '8501120:0:3', 'Parent8501120', '8501120:0:8', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:6', '8501120:0:5', '8501181:0:2', '8592133', '8501160:0:2', '8501160', 'Parent8501160', '8501160:0:1', '8592098', '8592011', '8591988', '8579253', '8501120:0:70', '8501120:0:4', '8501120:0:3', 'Parent8501120', '8501120:0:8', '8501120', '8501120:0:1', '8501120:0:6', '8501120:0:5', '8501120:0:7', '8501181', 'Parent8501181', '8501181:0:1', '8592133', '8501160:0:1', '8501160:0:2', '8501160', 'Parent8501160', '8592098', '8592011', '8591988', '8579253', '8501120:0:3', '8501120:0:8', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:6', '8501120:0:5', '8501120:0:70', 'Parent8501120', '8501120:0:4', '8501181:0:2', '8501181', 'Parent8501181', '8592050:0:C', '8592050', '8592050:0:D', '8592050:0:H', 'Parent8592050', '8591818', '8592125', '8590442', '8592050:0:F', '8579254', '8592050:0:D', '8592050:0:H', 'Parent8592050', '8592050', '8592050:0:C', '8591818', '8592125', '8590442', '8592050:0:F', '8579254', 'Parent8501181', '8501181:0:1', '8592050:0:D', '8592050:0:H', 'Parent8592050', '8592050', '8592050:0:C', '8591818', '8592125', '8590442', '8592050:0:F', '8579254', '8501181:0:2', '8501181:0:1', '8592050:0:D', '8592050', '8592050:0:C', 'Parent8592050', '8592050:0:H', '8591818', '8592125', '8590442', '8592050:0:F', '8579254', '8501181:0:2', '8501181', '8501181:0:1', '8591818', '8592125', '8501160:0:1', '8501160', 'Parent8501160', '8501160:0:2', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8501181:0:1', 'Parent8501181', '8501181', '8501181:0:2', '8591818', '8592034', '8590442', '8592071', '8592138', '8504176', '8592091', '8591982', '8590442', 'Parent8501160', '8501160', '8501160:0:2', '8501160:0:1', '8592098', '8592011', '8592135', '8591988', '8579253', '8501181:0:1', 'Parent8501181', '8501181:0:2', '8501181', '8591818', '8592125', '8592071', '8579254', '8504176', '8591982', '8589523', '8510575', '8591988', '8501120:0:4', '8592040', '8592027', '8592005', '8591985', '8592040', '8592024', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:6', '8501120:0:4', 'Parent8501120', '8501120:0:3', '8501120:0:5', '8501120:0:8', '8501120:0:70', 'Parent8592050', '8592050', '8592050:0:H', '8592050:0:D', '8592050:0:C', '8592052', '8592028', '8592026', '8592079', '8579253', '8501120:0:70', '8592040', '8592027', '8579253', '8501120', '8592040', '8592027', '8579253', '8501120:0:8', '8518452:0:1', '8501209', '8501210'])",8588447,"Pully, Rochettaz",46.514122,6.6633883
"(1, 'already visited', {'8570420:0:A', '8505530', '8570462', '8570420:0:D', '8581429', '8504997', '8557026', 'Parent8570420', '8570420:0:C', '8570420:0:B'})",8505530,"Servion, Moléson",46.568546,6.7826934
"(0, 17.0, ['8501209', '8501210'])",8501209,"Lausanne, Malley",46.524136,6.6025634
"(0, 67.0, ['8501120:0:1', '8592040', '8592134', '8592097', '8501207', '8593844', '8501209', '8501210'])",8501120:0:1,Lausanne,46.516792,6.629091
"(0, 55.72, ['8593815', '8588838', '8593866', '8592209', '8510422', '8595521', '8501210'])",8593815,"Crissier, Jura",46.542007,6.5732694
"(1, 'already visited', {'8592229', '8592234', '8592231'})",8592234,"Savigny, St-Amour",46.54783,6.745638
"(0, 67.0, ['8592212', '8592206', '8592207', '8592211', '8592217', 'Parent8518452', '8592215', '8501209', '8501210'])",8592212,"Renens VD, Follieu",46.539673,6.5929513
"(1, 'already visited', {'8501121:0:2', '8592009', '8501120:0:3', '8501181:0:1', '8592050:0:F', '8501120:0:70', '8510575', '8501120:0:4', '8592061', '8579254', '8592017', '8592190', '8501120:0:6', '8501120:0:7', '8592129', '8504000:0:1', '8592074', '8579237', '8592072', '8592091', '8510574', '8504000', 'Parent8504000', '8592071', '8592133', '8592050:0:D', '8588431', '8592196', '8591981', '8501181', '8501181:0:2', '8592134', 'Parent8501160', '8591999', '8592027', '8501120:0:1', '8591978', '8501120:0:5', '8592020', '8591982', '8592188', '8589523', 'Parent8592050', '8592011', '8592050:0:H', '8501120:0:8', '8591979', '8504176', '8501160', '8592050', '8592026', '8592028', '8501160:0:1', '8501160:0:2', '8592045', '8592077', '8592083', '8504000:0:2', '8592050:0:C', '8592183', '8592012', '8592038', '8592079', '8588443', '8592123', '8592182', '8591991', '8501120', 'Parent8501120', '8591818', '8592051', 'Parent8501181', '8592024', '8592062', '8501121:0:1', '8592043', '8579253', '8592040', '8591988', '8592098', '8590442', '8592138', '8592052'})",8592196,"Pully, Roses",46.515095,6.656597
"(1, 'already visited', {'8501121:0:2', '8591976', '8592147', '8593850', '8593795', '8592177', '8579257', '8592151', '8588434', '8595625', '8595191', '8593798', '8592164', '8588435', '8579259', '8579256', '8592189', '8592152', '8504010:0:2', '8592159', '8504000:0:2', '8592157', '8588445:0:D', '8592195', '8592169', '8592149', '8504000:0:1', '8592199', '8592171', '8588443', '8592150', '8588449', '8592145', '8588447', '8504000', '8588445:0:B', '8588439', '8588445', 'Parent8504000', '8588446', '8504010:0:1', 'Parent8504010', '8588450', '8593806', '8501121:0:1', '8592168', 'Parent8501121', '8588442', '8588448', '8595192', '8592158', '8595190', '8504010', '8592188', '8588436', 'Parent8588445'})",8592159,"Lutry, Ponfilet",46.513123,6.6895742
"(0, 42.0, ['8592097', '8501207', '8593844', '8501209', '8501210'])",8592097,"Lausanne, Pont Marc Dufour",46.519035,6.6180954
"(1, 'already visited', {'8592193', '8501120:0:3', '8501181:0:1', '8592050:0:F', '8501120:0:70', '8592005', '8501120:0:4', '8592061', '8579254', '8592010', '8501120:0:6', '8592110', '8501120:0:7', '8592064', '8595933', '8592170', '8501075', '8592122', '8592072', '8592029', '8591985', '8592090', '8591989', '8592133', '8592050:0:D', '8501181', '8501181:0:2', '8592134', 'Parent8501160', '8592027', '8501120:0:1', '8501120:0:5', '8592020', '8592004', 'Parent8592050', '8592050:0:H', '8501120:0:8', '8591979', '8595936', '8501160', '8592050', '8592026', '8592041', '8592028', '8592121', '8501160:0:2', '8501160:0:1', '8592097', '8592077', '8592050:0:C', '8591983', '8592001', '8592079', '8592096', '8591986', '8501120', '8592075', '8592186', '8592172', 'Parent8501120', '8591818', '8592051', '8501319', 'Parent8501181', '8592024', '8592062', '8592039', '8579253', '8592040', '8592086', '8592098', '8592084', '8592197', '8592046', '8592052'})",8592077,"Lausanne, Montchoisi",46.511124,6.637023
"(1, 'already visited', {'8501121:0:2', '8592146', 'Parent8504003', '8504003', '8592147', '8579258', '8593850', '8509297', '8592164', '8579259', '8588452', '8504003:0:2', '8592160', '8588438', '8592152', '8592167', '8588451', '8504000:0:2', '8592190', '8588441', '8592153', '8588445:0:D', '8592195', '8592156', '8588440', '8504000:0:1', '8592154', '8588443', '8592150', '8504003:0:1', '8588447', '8504000', '8588445:0:B', '8592182', 'Parent8501122', '8592155', '8588445', 'Parent8504000', '8588446', '8579260', '8592161', '8593856', '8592196', '8501318', '8501122:0:1', '8501121:0:1', 'Parent8501121', '8588442', '8592162', '8592158', '8501122:0:2', '8592188', 'Parent8588445', '8593861'})",8588451,"Lutry, Sapelle",46.51192,6.704208
"(1, 'already visited', {'8592146', '8592191', '8592147', '8579258', '8592177', '8579257', '8509297', '8588434', '8595625', '8593798', '8588435', '8579259', '8579256', '8588438', '8592042', '8592152', '8592185', '8504000:0:2', '8592159', '8592190', '8592183', '8592157', '8504000:0:1', '8592171', '8588449', '8592126', '8504000', '8579255', 'Parent8504000', '8579260', '8592023', '8592161', '8588450', '8588431', '8592196', '8593806', '8592136', '8588448', '8591978', '8595190', '8588436', '8588432'})",8588435,"Pully, Chenaulaz",46.52706,6.672794
"(0, 61.0, ['8588158', '8588157', '8595223', '8592227', '8591945', '8596053', '8591950', '8501210'])",8588158,"St-Sulpice VD, centre",46.51008,6.558106
"(1, 'already visited', {'8501120:0:3', '8595215:0:2', '8595217', '8510421', '8506907', '8501120:0:70', '8594178', '8593869', '8501120:0:4', '8501218', '8501120:0:6', 'Parent8501118', '8501120:0:7', 'Parent8501117', '8581922', '8588983', '8501117:0:1', '8501118:0:2', '8588838', '8592209', '8581916', '8595214', '8506903', '8581924', '8581921', '8501117:0:4', '8595214:0:1', '8588843', '8588846', '8501118:0:3', 'Parent8595214', '8501118:0:5', '8593816', '8501120:0:1', '8581917', '8595215', '8501120:0:5', '8505529', '8591939', 'Parent8595216', '8588839', '8501118:0:1', '8591931', '8501120:0:8', '8595215:0:1', '8594177', '8581914', '8595978', '8591958', '8581920', '8591935', '8506905', '8591930', '8595216', '8588845', '8501117:0:3', '8592202', '8581918', '8592213', '8501118:0:4', '8501120', '8510721', 'Parent8501120', '8530749', '8592218', 'Parent8595215', '8593866'})",8581918,"Bussigny, Grand-Record",46.550022,6.5519342
"(1, 'already visited', {'8557141', '8511210', '8570421', '8504166', '8504758', '8570423', '8591904', '8570422', '8511214', '8570425', '8595474', '8504165'})",8504166,"Mézières VD, station",46.599495,6.7715187
"(1, 'already visited', {'Parent8504003', '8592146', '8591976', '8592147', '8504003', '8592151', '8593795', '8509297', '8592164', '8579259', '8588452', '8592160', '8504003:0:2', '8592189', '8592152', '8588438', '8504010:0:2', '8592167', '8588451', '8592157', '8592153', '8592156', '8592169', '8592149', '8592154', '8592199', '8592150', '8592145', '8504003:0:1', 'Parent8501122', '8592155', '8504010:0:1', '8579260', 'Parent8504010', '8592161', '8593856', '8501318', '8501122:0:1', '8592168', '8592162', '8592158', '8504010', '8501122:0:2', '8593861'})",8504003:0:1,Bossière,46.510258,6.69827
"(1, 'already visited', {'8501121:0:2', '8592146', 'Parent8504003', '8501120:0:3', '8591976', '8504003', '8593850', '8509297', '8501120:0:70', '8592050:0:F', '8595191', '8504003:0:2', '8501120:0:4', '8579254', '8592190', '8501120:0:6', '8501120:0:7', '8592153', '8588440', '8504000:0:1', '8592199', '8592154', '8592150', '8592072', '8588449', '8504003:0:1', '8510574', '8504000', '8588445:0:B', 'Parent8501122', '8592155', '8588445', '8588446', 'Parent8504000', '8592161', '8592050:0:D', '8592196', '8591999', '8592027', '8588442', 'Parent8501121', '8501120:0:1', '8592158', '8501120:0:5', '8592020', '8592188', 'Parent8588445', 'Parent8592050', '8593861', '8592050:0:H', '8501120:0:8', '8592050', '8592026', '8592045', '8592164', '8592160', '8592189', '8588438', '8504010:0:2', '8592167', '8592083', '8588451', '8504000:0:2', '8592050:0:C', '8592183', '8588441', '8588445:0:D', '8592012', '8592195', '8592156', '8592149', '8592079', '8588443', '8592123', '8588447', '8592182', '8588439', '8501120', '8504010:0:1', '8579260', 'Parent8504010', 'Parent8501120', '8593856', '8591818', '8501318', '8501319', '8501122:0:1', '8501121:0:1', '8579253', '8588448', '8592162', '8595192', '8592040', '8504010', '8501122:0:2', '8592052'})",8504003,Bossière,46.50975,6.699321
"(0, 11.0, ['8501211', '8501210'])",8501211,"Chavannes-R., UNIL-Chamberonne",46.524216,6.584705
"(0, 68.61999999999999, ['8501163:0:1', '8592192', '8592207', '8592211', '8592217', 'Parent8518452', '8592215', '8592114', '8501210'])",8501163:0:1,Prilly-Chasseur,46.53965,6.6074324
"(0, 39.0, ['8501120:0:7', '8518452:0:1', '8501209', '8501210'])",8501120:0:7,Lausanne,46.516792,6.629091
"(1, 'already visited', {'8501121:0:2', '8592146', 'Parent8504003', '8592191', '8591976', '8592147', '8504003', '8593850', '8593795', '8592177', '8509297', '8579257', '8595191', '8588435', '8579259', '8588452', '8504003:0:2', '8592185', '8592190', '8592153', '8588440', '8592171', '8592199', '8504000:0:1', '8592154', '8592150', '8588449', '8592126', '8504003:0:1', '8504000', '8588445:0:B', 'Parent8501122', '8592155', '8579255', '8588445', '8588446', 'Parent8504000', '8592023', '8588431', '8592196', 'Parent8501121', '8588442', '8592158', '8591978', '8595190', '8592188', '8588436', 'Parent8588445', '8593861', '8579258', '8592151', '8588434', '8595625', '8593798', '8592164', '8579256', '8592160', '8592189', '8592042', '8592152', '8504010:0:2', '8588451', '8504000:0:2', '8592159', '8592183', '8588441', '8592157', '8588445:0:D', '8592195', '8592156', '8592149', '8588443', '8592145', '8588447', '8592182', '8588439', '8504010:0:1', 'Parent8504010', '8588450', '8593856', '8501318', '8501319', '8501122:0:1', '8593806', '8501121:0:1', '8592136', '8588448', '8592162', '8595192', '8504010', '8501122:0:2', '8588432'})",8595190,"Belmont-sur-L., Malavaux",46.520607,6.67636
"(1, 'already visited', {'8501121:0:2', '8592009', '8591976', '8593850', '8593795', '8595191', '8592045', '8592195', '8592189', '8504010:0:2', '8592198', '8592167', '8592083', '8504000:0:2', '8592190', '8588441', '8592183', '8592170', '8588445:0:D', '8592012', '8592129', '8588440', '8504000:0:1', '8592199', '8592169', '8592074', '8592038', '8592150', '8592149', '8592072', '8588443', '8592123', '8510574', '8588447', '8504000', '8588445:0:B', '8592182', '8588439', '8591991', '8588445', '8588446', 'Parent8504000', '8504010:0:1', 'Parent8504010', '8592172', '8591981', '8592196', '8592051', '8501319', '8501121:0:1', '8592043', '8592168', '8591999', '8588442', 'Parent8501121', '8588448', '8595192', '8504010', '8592020', '8592188', 'Parent8588445'})",8593850,"Pully, Caudoz",46.511818,6.6671343
"(0, 35.62, ['8592217', 'Parent8518452', '8592215', '8592114', '8501210'])",8592217,"Renens VD, Perrelet",46.530144,6.598988
"(0, 67.0, ['8592187', '8501162', '8592173', '8592180', '8592217', 'Parent8518452', '8592215', '8592114', '8592219', '8501209', 'Parent8518452', '8510543', '8501209', '8501210'])",8592187,"Prilly, Mont-Goulin",46.538628,6.6110616
"(1, 'already visited', {'8501121:0:2', '8592193', '8592009', '8592191', '8591976', '8501120:0:3', '8592177', '8592050:0:F', '8501120:0:70', '8501120:0:4', '8592061', '8579254', '8592185', '8592190', '8501120:0:6', '8501120:0:7', '8595933', '8592170', '8501075', '8588440', '8592129', '8504000:0:1', '8592074', '8579237', '8592072', '8592029', '8591985', '8510574', '8504000', '8588445:0:B', '8592090', '8579255', '8588445', '8588446', 'Parent8504000', '8592023', '8592050:0:D', '8588431', '8591981', '8592196', '8591999', 'Parent8501121', '8588442', '8501120:0:1', '8501120:0:5', '8592020', '8592188', 'Parent8588445', 'Parent8592050', '8592050:0:H', '8501120:0:8', '8591979', '8595936', '8592050', '8592026', '8588434', '8592028', '8592045', '8592077', '8504010:0:2', '8592198', '8592083', '8504000:0:2', '8592050:0:C', '8592183', '8588441', '8588445:0:D', '8592012', '8592038', '8592149', '8592079', '8588443', '8592123', '8588447', '8592182', '8591991', '8591986', '8501120', '8504010:0:1', '8592186', 'Parent8504010', '8592172', 'Parent8501120', '8591818', '8592051', '8501319', '8592024', '8592062', '8501121:0:1', '8592043', '8592039', '8579253', '8588448', '8595192', '8592040', '8592086', '8504010', '8592084', '8592197', '8588432', '8592052'})",8592172,"Pully, C. F. Ramuz",46.509537,6.648189
